SITE CODE= â°ïlíﬂå©ãÊëÂçïÇ”ì™
LAT=  35.4609
LON= 139.6735
SAMPLING RATE= 100Hz
UNIT  = gal(cm/s/s)
INITIAL TIME= 2021 02 13 23 08 30
NS, EW, UD
    0.008,    0.002,   -0.007
    0.005,    0.002,   -0.005
    0.002,    0.001,    0.000
    0.000,    0.000,    0.003
   -0.001,    0.002,    0.000
    0.000,    0.004,   -0.004
    0.003,    0.005,   -0.004
    0.006,    0.006,    0.000
    0.007,    0.008,    0.000
    0.005,    0.011,   -0.001
    0.002,    0.014,   -0.001
    0.000,    0.014,    0.004
   -0.002,    0.012,    0.010
   -0.004,    0.011,    0.010
   -0.003,    0.012,    0.006
   -0.002,    0.014,    0.004
   -0.001,    0.015,    0.006
   -0.002,    0.015,    0.007
   -0.006,    0.015,    0.004
   -0.010,    0.015,   -0.000
   -0.012,    0.014,   -0.000
   -0.011,    0.010,    0.002
   -0.008,    0.008,    0.004
   -0.005,    0.008,    0.000
   -0.003,    0.010,   -0.004
   -0.003,    0.009,   -0.004
   -0.004,    0.006,    0.000
   -0.005,    0.003,    0.002
   -0.005,    0.003,    0.000
   -0.004,    0.004,   -0.002
   -0.002,    0.004,    0.000
    0.000,    0.000,    0.004
    0.002,   -0.001,    0.005
    0.005,    0.000,    0.004
    0.007,    0.005,    0.004
    0.007,    0.009,    0.008
    0.006,    0.010,    0.009
    0.005,    0.009,    0.005
    0.007,    0.008,   -0.000
    0.010,    0.009,   -0.002
    0.012,    0.011,    0.000
    0.009,    0.012,    0.002
    0.005,    0.012,   -0.002
    0.000,    0.012,   -0.006
   -0.003,    0.011,   -0.004
   -0.005,    0.009,    0.002
   -0.008,    0.007,    0.004
   -0.010,    0.005,    0.000
   -0.010,    0.003,   -0.004
   -0.006,    0.000,   -0.004
   -0.002,   -0.004,   -0.002
    0.000,   -0.006,   -0.003
   -0.002,   -0.007,   -0.008
   -0.004,   -0.008,   -0.011
   -0.005,   -0.009,   -0.009
   -0.004,   -0.011,   -0.006
   -0.003,   -0.010,   -0.007
   -0.002,   -0.008,   -0.010
   -0.002,   -0.006,   -0.010
   -0.002,   -0.006,   -0.006
   -0.001,   -0.006,   -0.004
   -0.001,   -0.004,   -0.005
   -0.001,   -0.001,   -0.008
   -0.002,    0.000,   -0.006
   -0.003,    0.000,   -0.001
   -0.005,   -0.000,    0.000
   -0.007,    0.000,    0.000
   -0.008,    0.004,    0.000
   -0.008,    0.007,    0.005
   -0.007,    0.009,    0.011
   -0.007,    0.009,    0.011
   -0.008,    0.007,    0.009
   -0.009,    0.006,    0.010
   -0.008,    0.004,    0.014
   -0.007,    0.002,    0.018
   -0.007,    0.002,    0.015
   -0.008,    0.002,    0.009
   -0.010,    0.002,    0.008
   -0.013,    0.001,    0.012
   -0.016,    0.000,    0.016
   -0.016,   -0.002,    0.012
   -0.014,   -0.002,    0.008
   -0.010,   -0.002,    0.008
   -0.006,   -0.004,    0.011
   -0.003,   -0.004,    0.010
   -0.002,   -0.004,    0.005
   -0.004,   -0.003,    0.000
   -0.007,   -0.004,    0.002
   -0.009,   -0.007,    0.006
   -0.010,   -0.010,    0.005
   -0.010,   -0.011,   -0.000
   -0.008,   -0.009,   -0.004
   -0.005,   -0.007,   -0.000
   -0.002,   -0.008,    0.003
   -0.002,   -0.009,    0.000
   -0.004,   -0.011,   -0.007
   -0.006,   -0.012,   -0.012
   -0.006,   -0.014,   -0.011
   -0.004,   -0.014,   -0.010
   -0.001,   -0.015,   -0.013
    0.002,   -0.014,   -0.020
    0.005,   -0.013,   -0.021
    0.007,   -0.012,   -0.017
    0.008,   -0.013,   -0.014
    0.008,   -0.014,   -0.016
    0.009,   -0.014,   -0.017
    0.011,   -0.016,   -0.012
    0.014,   -0.017,   -0.005
    0.017,   -0.016,   -0.002
    0.018,   -0.013,   -0.005
    0.017,   -0.009,   -0.007
    0.013,   -0.007,   -0.004
    0.009,   -0.006,    0.001
    0.007,   -0.006,    0.002
    0.005,   -0.004,    0.000
    0.007,   -0.002,    0.000
    0.008,    0.000,    0.002
    0.009,    0.000,    0.004
    0.008,    0.002,    0.000
    0.005,    0.004,   -0.002
    0.002,    0.003,   -0.001
   -0.001,   -0.000,    0.004
   -0.004,   -0.007,    0.008
   -0.003,   -0.010,    0.007
   -0.001,   -0.010,    0.004
    0.000,   -0.008,    0.005
    0.000,   -0.008,    0.007
    0.000,   -0.008,    0.006
   -0.000,   -0.009,    0.002
   -0.001,   -0.009,    0.001
    0.000,   -0.007,    0.006
    0.005,   -0.004,    0.011
    0.009,   -0.001,    0.009
    0.013,    0.000,    0.002
    0.016,    0.003,    0.000
    0.017,    0.005,    0.006
    0.018,    0.008,    0.012
